1,data742.dta,0.371885216,-0.112531455,0.14562856,0.311479622,0.261894638,0.912478274,0.059123097,0.058704787,0.054587937,1,1,0
1,data123.dta,0.390926907,-0.085426904,0.170922996,0.441596636,0.262023372,0.870049926,0.066622927,0.063410216,0.066306622,1,1,1
1,data722.dta,0.371035099,-0.081758897,0.229346851,0.424459704,0.175608294,0.879213719,0.066398746,0.05901371,0.055356686,0,1,1
1,data163.dta,0.419983884,-0.12686858,0.207515526,0.432564009,0.248064938,0.901009342,0.063466512,0.053505889,0.05875345,1,1,1
1,data692.dta,0.470547304,-0.091215603,0.315514764,0.393084164,0.225508523,0.929838242,0.064023334,0.059705681,0.064766968,1,1,1
1,data503.dta,0.607576792,-0.324588333,0.183626628,0.44243816,0.312414797,0.924674805,0.066480809,0.068238963,0.080774338,1,1,1
1,data732.dta,0.565477701,-0.168569288,0.178261206,0.475848868,0.120394557,0.966340275,0.069478271,0.056258586,0.066620912,1,1,1
1,data403.dta,0.472096757,-0.144861851,0.249625293,0.439433024,0.282901444,0.882096587,0.068081284,0.066082853,0.063060519,1,1,1
1,data473.dta,0.621834939,-0.167486295,0.225159999,0.226226231,0.190666125,0.893845134,0.055460663,0.057627399,0.048295171,1,1,0
1,data622.dta,0.479183638,-0.260639905,0.199191086,0.398989393,0.289969039,0.884140315,0.062071003,0.057950775,0.058833316,1,1,1
1,data702.dta,0.393375478,-0.10412904,0.191147386,0.424055485,0.196904209,0.957868722,0.069554265,0.061900609,0.065815485,1,1,1
1,data383.dta,0.392003158,-0.229224833,0.138756324,0.384721796,0.26835641,0.927890389,0.059146837,0.064156012,0.054131058,1,0,1
1,data752.dta,0.470326421,-0.184723998,0.269754335,0.307131445,0.326104095,0.898022476,0.054872054,0.062104647,0.048265421,1,1,1
1,data632.dta,0.444977665,-0.158553977,0.337802494,0.387719018,0.279578394,0.900901646,0.064246421,0.059454045,0.070157632,1,1,1
1,data612.dta,0.409132127,-0.181274716,0.284104214,0.214458385,0.284569022,0.898950084,0.051768807,0.056862848,0.045074582,1,1,1
1,data672.dta,0.496097735,-0.172371106,0.250764899,0.46593396,0.156054554,0.870248305,0.06701891,0.056727556,0.063757752,1,1,1
1,data712.dta,0.528982451,-0.224632349,0.274351981,0.453332998,0.205501739,0.869137001,0.066506768,0.053805182,0.064751885,1,1,1
1,data103.dta,0.490472287,-0.216842563,0.2593407,0.412454187,0.122219941,0.931777611,0.062999782,0.056740583,0.065107886,1,1,1
1,data642.dta,0.482552455,-0.144271397,0.150477615,0.338854031,0.233971432,0.872317791,0.057833629,0.055515273,0.052827793,1,1,1
1,data682.dta,0.464130707,-0.254341085,0.199805641,0.376966843,0.305624153,0.903503256,0.062528194,0.062474154,0.061188738,1,1,1
1,data652.dta,0.530226923,-0.137692126,0.210174823,0.442805263,0.294749789,0.926854934,0.067084203,0.059557896,0.064432412,1,1,1
1,data493.dta,0.407511549,-0.171580976,0.09830823,0.399173336,0.164761404,0.834619905,0.058111258,0.045022798,0.064745797,1,0,1
1,data933.dta,0.528094432,-0.203907799,0.194536491,0.328106546,0.209827228,0.935856446,0.056826163,0.059128018,0.051941938,1,1,1
1,data662.dta,0.486877952,-0.292633802,0.24883765,0.220209952,0.197014535,0.899240032,0.048038515,0.049281209,0.042953118,1,1,1
1,data923.dta,0.495215021,-0.202202817,0.239283121,0.28019763,0.237892872,0.901091134,0.053891535,0.058497332,0.043438417,1,1,1
1,data463.dta,0.421070103,-0.196882376,0.248349455,0.31181069,0.274853571,0.878723561,0.053450791,0.057614854,0.054307428,1,1,1
1,data483.dta,0.489918859,-0.176830608,0.366941449,0.345088567,0.309581576,0.887499668,0.058073264,0.059769073,0.059136572,1,0,1
1,data903.dta,0.537478005,-0.332539356,0.175345869,0.376871867,0.133998371,0.916749796,0.058345719,0.052521069,0.058086607,0,1,1
1,data513.dta,0.572765732,-0.249871016,0.230639437,0.534143344,0.168665839,0.863512388,0.070275802,0.05539437,0.071739796,1,1,1
1,data983.dta,0.38881388,-0.147780018,0.283177306,0.419342333,0.301218974,0.864002113,0.064499196,0.05982611,0.058790325,1,1,1
1,data913.dta,0.578879341,-0.260081061,0.226272422,0.45719015,0.200712073,0.900859508,0.0655488,0.063567117,0.06912439,1,1,1
1,data523.dta,0.547897946,-0.283368429,0.248913251,0.395730268,0.288274952,0.841185004,0.058588095,0.056961593,0.0616453,1,1,1
1,data993.dta,0.384503946,-0.253697702,0.218996032,0.324729725,0.209876496,0.84205174,0.054543077,0.05222402,0.049504569,1,1,0
1,data543.dta,0.461551632,-0.175575946,0.245331232,0.469273224,0.229793675,0.839053949,0.065246805,0.056773047,0.053296309,1,1,1
1,data563.dta,0.455760725,-0.151891171,0.244604319,0.47230181,0.253568905,0.938231177,0.069284396,0.062338997,0.062972625,1,1,1
1,data593.dta,0.56373545,-0.213034084,0.260953329,0.476720445,0.178700786,0.885239814,0.067492318,0.057065563,0.056860508,1,1,1
1,data943.dta,0.455508125,-0.184667549,0.120272882,0.399095769,0.243431519,0.884885302,0.06097164,0.057758542,0.062924834,1,0,1
1,data573.dta,0.59843404,-0.158132051,0.247472933,0.443216614,0.222835749,0.90441203,0.063635429,0.055527557,0.066787378,1,1,1
1,data113.dta,0.46729275,-0.105159183,0.288157553,0.402764341,0.26081671,0.891028859,0.061927411,0.058124583,0.054716491,1,1,1
1,data963.dta,0.410310457,-0.155041513,0.140322411,0.401931362,0.256592135,0.865429014,0.060703962,0.056406604,0.064394823,1,1,1
1,data603.dta,0.512817669,-0.266396528,0.281947109,0.430122691,0.2103098,0.888355196,0.066227827,0.056868792,0.053337464,1,1,1
1,data953.dta,0.553923621,-0.335351643,0.269208367,0.392654211,0.175380689,0.911435874,0.061575629,0.057678238,0.062042365,0,1,1
1,data533.dta,0.443468971,-0.236833501,0.298118915,0.500834534,0.266264778,0.856095184,0.068173538,0.054053507,0.064044696,1,1,1
1,data973.dta,0.507548014,-0.251072181,0.215361761,0.304244609,0.21600244,0.850691926,0.053618361,0.055130866,0.050545969,1,1,1
1,data583.dta,0.519479652,-0.154317854,0.285990438,0.379395672,0.213756117,0.898636072,0.063917702,0.059312397,0.063634291,1,1,1
1,data553.dta,0.479945024,-0.270350475,0.236180112,0.271802342,0.243953469,0.9050005,0.055483348,0.056297357,0.055961972,1,1,1
1,data792.dta,0.5054419,-0.233624625,0.227172593,0.458132343,0.118004449,0.880567822,0.064983717,0.059655385,0.060102981,1,1,1
1,data782.dta,0.482068666,-0.175452359,0.219654976,0.454410431,0.256013956,0.881399046,0.065701727,0.056256538,0.058243204,1,1,1
1,data812.dta,0.479772413,-0.130418188,0.261809582,0.397636177,0.160350178,0.883739456,0.06155778,0.053262561,0.054310352,1,1,1
1,data842.dta,0.465983859,-0.203618351,0.141977984,0.501615832,0.244489436,0.893873458,0.070681866,0.064069344,0.070944865,1,1,1
1,data802.dta,0.478387637,-0.096704936,0.178801713,0.330120879,0.268538515,0.852338791,0.055867732,0.057536968,0.056379169,1,1,1
1,data772.dta,0.476525046,-0.191631277,0.28941572,0.290648606,0.305506143,0.840795017,0.054868528,0.057655887,0.052544052,1,1,1
1,data882.dta,0.512586687,-0.121811568,0.258586292,0.411923474,0.268992156,0.855448591,0.063663776,0.061768561,0.067645616,1,1,1
1,data822.dta,0.507473781,-0.182974086,0.258692994,0.375338597,0.218373138,0.915752794,0.060902466,0.05756367,0.058639339,1,1,1
1,data762.dta,0.628090595,-0.296593571,0.207968232,0.40608231,0.106438561,0.900498571,0.06057485,0.052029194,0.051571524,1,1,0
1,data892.dta,0.52642931,-0.215986687,0.244530122,0.423370543,0.322138688,0.863204844,0.064393728,0.059610654,0.067630093,1,1,1
1,data862.dta,0.44487383,-0.166123863,0.280354995,0.419731345,0.167736861,0.898276592,0.064007465,0.055803733,0.056288159,1,1,1
1,data832.dta,0.593615109,-0.174506537,0.298877363,0.396178845,0.219613278,0.905853625,0.062457371,0.058724086,0.053615507,1,1,1
1,data24.dta,0.554946307,-0.194946512,0.248804665,0.470291505,0.206762379,0.910161763,0.06679585,0.05734097,0.065867342,1,1,1
1,data872.dta,0.520806535,-0.231543813,0.155450911,0.375827421,0.252255543,0.844053412,0.058192455,0.052300869,0.058743061,1,1,1
1,data34.dta,0.518893823,-0.147462339,0.265926328,0.379797678,0.212727744,0.875208424,0.06310909,0.063795888,0.054984344,1,1,1
1,data54.dta,0.551830264,-0.268811741,0.290364163,0.404380365,0.263143954,0.87181074,0.063473525,0.063759561,0.054269065,1,1,1
1,data852.dta,0.533576381,-0.249330631,0.209140714,0.441729063,0.206449459,0.866870327,0.062377007,0.054834283,0.058386967,1,1,1
1,data74.dta,0.533927726,-0.291874381,0.245714125,0.396271337,0.239285263,0.867911842,0.060896068,0.057662106,0.06074752,1,1,1
1,data213.dta,0.590480919,-0.213489808,0.195746298,0.3888193,0.182390278,0.888530661,0.058418809,0.050474214,0.058777396,1,1,1
1,data203.dta,0.541559881,-0.139822697,0.268913371,0.341100013,0.199989757,0.900871287,0.058455295,0.054793319,0.050958199,1,1,1
1,data193.dta,0.610737815,-0.271020307,0.246226566,0.401376252,0.213780782,0.858633071,0.060497717,0.051221088,0.049049392,1,1,1
1,data184.dta,0.54198559,-0.187229664,0.260490644,0.386706092,0.21030835,0.891554905,0.059130033,0.052001545,0.053166396,1,1,1
1,data223.dta,0.512434954,-0.276856269,0.177917073,0.429080493,0.199674913,0.897283987,0.066309784,0.056459357,0.060799224,1,1,1
1,data64.dta,0.48031001,-0.193405179,0.226673717,0.41853938,0.156966378,0.861409161,0.061661908,0.050536588,0.058384732,1,1,1
1,data44.dta,0.441470892,-0.140942676,0.218669542,0.410862722,0.15916507,0.929851768,0.063581836,0.053731866,0.059985841,1,1,1
1,data234.dta,0.507099726,-0.15161363,0.079437038,0.457462772,0.224879422,0.853420087,0.066744958,0.058473732,0.056201553,1,0,1
1,data294.dta,0.49530384,-0.183446493,0.384285697,0.363063603,0.283682054,0.896878208,0.064747863,0.070488666,0.064121223,1,0,1
1,data254.dta,0.493972328,-0.1705852,0.140118884,0.239450502,0.25970592,0.942646203,0.055957292,0.06365885,0.047348595,1,0,1
1,data244.dta,0.536130487,-0.212927606,0.250885514,0.350214007,0.183251121,0.925384571,0.061737788,0.056647568,0.057787443,1,1,1
1,data324.dta,0.547875575,-0.187074846,0.281055009,0.457920925,0.321897576,0.872301145,0.070678106,0.06593569,0.071846814,1,1,1
1,data264.dta,0.391756038,-0.102827121,0.282131587,0.341956992,0.289417808,0.938209647,0.060989432,0.070963167,0.05485953,1,1,1
1,data344.dta,0.417963381,-0.16805997,0.217492535,0.424022173,0.218063861,0.879328088,0.064489041,0.057242634,0.056296815,1,1,1
1,data354.dta,0.594706708,-0.175675425,0.327013802,0.317879184,0.260341897,0.850861206,0.056910068,0.054930243,0.052779768,1,1,1
1,data314.dta,0.523747288,-0.160912864,0.213588505,0.45490497,0.241740708,0.87642324,0.066269769,0.051609148,0.066814737,1,1,1
1,data274.dta,0.405378078,-0.074263009,0.225030374,0.461687776,0.212956567,0.912301719,0.068024917,0.056196888,0.058192283,0,1,1
1,data284.dta,0.48972713,-0.104120873,0.257716564,0.412230032,0.215400382,0.89440923,0.062555013,0.055685534,0.062026921,1,1,1
1,data15.dta,0.417264153,-0.107560143,0.217254848,0.368925151,0.179163605,0.909694706,0.057137315,0.054338889,0.058895174,1,1,1
1,data5.dta,0.489115089,-0.107438823,0.23035592,0.487038468,0.083062602,0.915474563,0.071534011,0.058355429,0.06741311,1,1,1
1,data364.dta,0.516543704,-0.293858864,0.219823524,0.430057358,0.32499748,0.795416257,0.063055678,0.063083228,0.058812458,1,1,1
1,data304.dta,0.51787123,-0.144128328,0.213893499,0.438309707,0.14572681,0.878572744,0.063560896,0.050970617,0.057645469,1,1,1
1,data454.dta,0.45196693,-0.189600126,0.224758188,0.409106614,0.212984424,0.890938303,0.066217656,0.058531526,0.054923368,1,1,1
1,data444.dta,0.540152727,-0.268547057,0.18520141,0.374888862,0.286541121,0.892746617,0.058850391,0.062456768,0.050412416,1,1,1
1,data434.dta,0.366355058,-0.092588274,0.163236572,0.39469837,0.269711136,0.885232438,0.060931646,0.053549871,0.055640988,0,1,0
1,data334.dta,0.36628538,-0.196112951,0.23264247,0.447026689,0.255605155,0.867333367,0.064924687,0.05326506,0.057470996,1,1,0
1,data424.dta,0.39396306,-0.261344842,0.332257592,0.449256124,0.283182943,0.868692524,0.067164859,0.058557005,0.066388342,1,1,1
1,data134.dta,0.581817979,-0.177650257,0.318413938,0.316960737,0.209566668,0.877428825,0.057284484,0.054110337,0.047440313,1,1,1
1,data154.dta,0.398081989,-0.24653949,0.255677489,0.396057638,0.095938823,0.89403121,0.060275381,0.044254085,0.0497212,1,1,1
1,data414.dta,0.463733347,-0.194749133,0.23991472,0.446095828,0.251949652,0.871449899,0.068249928,0.057807842,0.070721739,1,1,1
1,data374.dta,0.431469991,-0.159261705,0.133597755,0.326815398,0.204049056,0.86307602,0.057199061,0.058704408,0.060306155,1,1,1
1,data733.dta,0.469620011,-0.219052483,0.219828364,0.382721542,0.261713335,0.842965933,0.061147964,0.057967877,0.06778897,1,1,1
1,data723.dta,0.524734252,-0.26346315,0.360929106,0.35196754,0.19088477,0.863109446,0.058123025,0.052976401,0.05479414,1,0,1
1,data743.dta,0.431271733,-0.138181357,0.271695605,0.372344883,0.241707982,0.913552474,0.062217191,0.064152784,0.062040531,1,1,1
1,data394.dta,0.474723266,-0.156378177,0.28935401,0.419933701,0.2390692,0.873006427,0.062453792,0.056140581,0.056395001,1,1,1
1,data144.dta,0.366838657,-0.179418577,0.2307434,0.350763334,0.246655212,0.813594722,0.0540647,0.053437771,0.053719336,1,1,0
1,data753.dta,0.534345182,-0.141863675,0.215379324,0.368787763,0.157906181,0.891239874,0.064503537,0.058478787,0.050223993,1,1,1
1,data623.dta,0.480206657,-0.212636037,0.260251995,0.432709484,0.244031627,0.872811253,0.065726733,0.058902203,0.06240088,1,1,1
1,data504.dta,0.371758781,-0.170685248,0.276248424,0.350179406,0.237425998,0.892863343,0.059452651,0.055640875,0.051525908,1,1,0
1,data673.dta,0.503547365,-0.143746161,0.282916897,0.356778234,0.264123264,0.891540148,0.060303205,0.057431094,0.052470545,1,1,1
1,data703.dta,0.4561625,-0.141243283,0.30483723,0.400114138,0.227204473,0.964416856,0.063604375,0.056421443,0.065257376,1,1,1
1,data693.dta,0.491990753,-0.171959044,0.151100998,0.272538996,0.230101191,0.886094986,0.052584041,0.056595571,0.04749997,1,0,1
1,data474.dta,0.524503894,-0.241861366,0.176449379,0.347325098,0.190056994,0.875972398,0.057343267,0.054889518,0.056970589,1,1,1
1,data174.dta,0.596227821,-0.252286821,0.283919738,0.409143978,0.206282959,0.905796049,0.060741392,0.053520265,0.053516367,1,1,1
1,data643.dta,0.445525978,-0.212532293,0.256594075,0.310508432,0.194447377,0.854439999,0.052753788,0.048532532,0.05103022,1,1,1
1,data124.dta,0.500509436,-0.228951022,0.296862706,0.37998251,0.185187624,0.889701152,0.059993614,0.05130362,0.055729718,1,1,1
1,data683.dta,0.427388703,-0.102243696,0.233507491,0.446952412,0.222315804,0.862121142,0.066444827,0.056631508,0.068043266,1,1,1
1,data653.dta,0.403503562,-0.196491442,0.360347937,0.333144831,0.1973279,0.898952756,0.059872391,0.061590084,0.055571647,1,0,1
1,data613.dta,0.453618629,-0.190852259,0.278316939,0.361496752,0.1795703,0.904830566,0.059596181,0.05611385,0.052458376,1,1,1
1,data384.dta,0.46101909,-0.175103066,0.189175649,0.437280936,0.239088081,0.959183836,0.06621085,0.063472473,0.059484772,1,1,1
1,data464.dta,0.502739024,-0.177164914,0.371693319,0.465281457,0.244513383,0.905588766,0.068216744,0.057456416,0.064666483,1,1,1
1,data404.dta,0.623652188,-0.256493928,0.193875314,0.360072123,0.200860166,0.849612062,0.058188954,0.055892028,0.057577177,1,1,0
1,data713.dta,0.505014679,-0.259617564,0.137920133,0.413456034,0.212838225,0.908461164,0.06093902,0.057766073,0.056938636,1,0,1
1,data663.dta,0.443158643,-0.16465141,0.35039552,0.411144543,0.232438652,0.902685471,0.063191683,0.0617991,0.074716341,1,1,1
1,data164.dta,0.527652707,-0.13954963,0.148072227,0.507503886,0.196055343,0.858251499,0.070697369,0.057045297,0.064332263,1,1,1
1,data984.dta,0.504943047,-0.144708599,0.2970349,0.366780406,0.202524976,0.899491929,0.059984656,0.052522157,0.057721265,1,1,1
1,data484.dta,0.571448632,-0.191040056,0.28331564,0.416372163,0.313890249,0.863768572,0.065791461,0.065333796,0.06301463,1,1,1
1,data934.dta,0.460075608,-0.226872156,0.223394035,0.496426946,0.212724478,0.910484736,0.071420191,0.058316472,0.063572477,1,1,1
1,data494.dta,0.509609288,-0.291695075,0.141546925,0.455310063,0.255902925,0.825256173,0.063358334,0.054598892,0.058179008,1,1,1
1,data924.dta,0.553510383,-0.184406608,0.154223651,0.367620893,0.213514014,0.894636781,0.058711211,0.055865591,0.057417182,1,1,1
1,data514.dta,0.513726092,-0.197168273,0.223495419,0.407162434,0.199218214,1.025956582,0.071434028,0.063066248,0.062494718,1,1,1
1,data994.dta,0.455835308,-0.126290962,0.319597453,0.451537809,0.273074801,0.885002304,0.071935947,0.06671833,0.06387319,1,1,1
1,data904.dta,0.456689716,-0.160461813,0.279720892,0.407847894,0.264329437,0.924900276,0.064423774,0.061258833,0.066148204,1,1,1
1,data524.dta,0.431259785,-0.172884361,0.198299707,0.318519144,0.195565816,0.886674844,0.057042118,0.05972722,0.05009229,1,1,1
1,data594.dta,0.458318166,-0.189150055,0.261517537,0.432323266,0.19182096,0.842492775,0.06671447,0.057222289,0.070111655,1,1,1
1,data914.dta,0.369951481,-0.158220259,0.298860317,0.352841242,0.237590193,0.887706588,0.058688986,0.056542411,0.060836462,1,1,0
1,data944.dta,0.485959508,-0.207307371,0.077976754,0.417083226,0.184789977,0.890098861,0.061621202,0.0485601,0.062483009,1,0,1
1,data564.dta,0.603031796,-0.208940058,0.238125433,0.43789573,0.258436644,0.851763362,0.063689652,0.058712485,0.064395335,1,1,1
1,data544.dta,0.388687031,-0.15107949,0.347383113,0.401677606,0.151974051,0.84788362,0.059940916,0.049246997,0.062448641,1,1,1
1,data104.dta,0.499803724,-0.18236486,0.189676768,0.30515255,0.166531433,0.916666876,0.056983603,0.055823956,0.046925707,1,1,1
1,data964.dta,0.529857978,-0.203499378,0.201105975,0.36179856,0.167781021,0.947355502,0.059702408,0.051060939,0.054662247,1,1,1
1,data954.dta,0.517423254,-0.203744585,0.181351559,0.409647669,0.262674737,0.873017147,0.064198764,0.056599877,0.074583684,1,1,1
1,data574.dta,0.538322876,-0.111930177,0.34310182,0.368397862,0.245283363,0.889843411,0.060595523,0.058964297,0.052571569,1,1,1
1,data554.dta,0.49607824,-0.192580655,0.020422392,0.34310264,0.263852061,0.887854302,0.060053078,0.061230548,0.058743034,1,0,1
1,data604.dta,0.599915919,-0.261184774,0.225756118,0.340208922,0.198345955,0.923137566,0.059035015,0.052207915,0.053786044,1,1,1
1,data974.dta,0.473980565,-0.200575184,0.165847525,0.338898728,0.266588778,0.90420502,0.056588162,0.057539602,0.054442915,1,1,1
1,data584.dta,0.504185373,-0.162024821,0.355305089,0.340053702,0.236425662,0.87933183,0.055721682,0.052980219,0.056845683,1,1,1
1,data534.dta,0.495812328,-0.158073599,0.241491925,0.343460577,0.171180842,0.881845534,0.057008465,0.054171199,0.052579197,1,1,1
1,data793.dta,0.502076728,-0.213220249,0.263000827,0.41529294,0.256594522,0.889859476,0.063240106,0.055740762,0.062833428,1,1,1
1,data114.dta,0.534936102,-0.244370629,0.229695329,0.27875156,0.3239815,0.849872302,0.054451782,0.062282043,0.048069378,1,1,1
1,data783.dta,0.533999439,-0.213881785,0.304462872,0.500389177,0.190799194,0.895315015,0.07344862,0.054049191,0.062382793,1,1,1
1,data35.dta,0.539044215,-0.193458126,0.231283635,0.476172166,0.210669841,0.885369663,0.068173457,0.056809294,0.067406846,1,1,1
1,data25.dta,0.593064881,-0.291947718,0.197195279,0.298071791,0.23513686,0.915416923,0.05609717,0.054923189,0.050248394,1,1,1
1,data813.dta,0.434404216,-0.169494239,0.154502819,0.439518342,0.213377294,0.906570027,0.066087415,0.061246206,0.059961398,1,1,1
1,data75.dta,0.46503747,-0.20038481,0.333384443,0.421191916,0.169851824,0.905293287,0.063109542,0.050420503,0.055692782,1,1,1
1,data763.dta,0.533544099,-0.270801905,0.287061082,0.469580693,0.298629062,0.91768869,0.068086266,0.060452616,0.067722741,1,1,1
1,data843.dta,0.556568817,-0.218960768,0.233039628,0.435700855,0.222125846,0.861965632,0.066067117,0.063601246,0.062244178,1,1,1
1,data773.dta,0.519045798,-0.122806559,0.262527052,0.467338969,0.242485518,0.929509208,0.069028665,0.066840427,0.063479046,1,1,1
1,data55.dta,0.566354841,-0.231997617,0.271234786,0.457528326,0.115672403,0.883544237,0.067361447,0.053708105,0.059442053,1,1,1
1,data893.dta,0.588268225,-0.281374452,0.295508692,0.36760166,0.220073802,0.853044045,0.058985359,0.051562675,0.064342712,1,1,1
1,data883.dta,0.48448235,-0.065817239,0.295623155,0.378207998,0.25245304,0.937393339,0.064348195,0.062383198,0.055233691,0,1,1
1,data863.dta,0.397456393,-0.16228722,0.150418279,0.377766784,0.13016692,0.866223506,0.058832469,0.049010958,0.056011221,1,1,1
1,data803.dta,0.525466188,-0.266030961,0.200026767,0.398235232,0.213827304,0.827178434,0.056697502,0.047503254,0.052730427,1,1,1
1,data833.dta,0.548877595,-0.238650392,0.249458643,0.347953395,0.181630243,0.911627345,0.05769274,0.056051702,0.054625393,1,1,1
1,data823.dta,0.432688586,-0.191473445,0.239662526,0.439633683,0.213881357,0.901487631,0.062950849,0.05279042,0.069831022,1,1,1
1,data853.dta,0.448014847,-0.270096963,0.169336127,0.358948112,0.23207346,0.841899689,0.055605832,0.049626427,0.055306317,1,1,1
1,data873.dta,0.536212199,-0.179136336,0.185398933,0.450712174,0.24654274,0.849928666,0.06314563,0.055746833,0.054143235,1,1,1
1,data185.dta,0.357986836,-0.176614416,0.225717619,0.389852581,0.269012961,0.848029547,0.060314014,0.056239137,0.060728281,1,1,0
1,data65.dta,0.580928048,-0.223005633,0.242336964,0.365065939,0.221217621,0.892782497,0.0600342,0.061052279,0.053560491,1,1,1
1,data16.dta,0.598611208,-0.184153981,0.252834622,0.372466574,0.305794941,0.85984469,0.061515966,0.057361167,0.056699562,1,1,1
1,data6.dta,0.50602809,-0.066521907,0.311207763,0.461794048,0.230236612,0.88796378,0.066917925,0.059160566,0.060582588,0,1,1
1,data45.dta,0.562147892,-0.167517556,0.30698666,0.438283678,0.241048183,0.874439223,0.063409874,0.056427646,0.069020911,1,1,1
1,data295.dta,0.474359691,-0.117522194,0.153816709,0.451809931,0.239155328,0.909229752,0.065728967,0.058940516,0.061898946,1,1,1
1,data245.dta,0.482579623,-0.146195054,0.252271732,0.228249034,0.212947904,0.881116115,0.051985271,0.053971993,0.047509383,1,1,1
1,data235.dta,0.518459437,-0.177518877,0.206367911,0.353735471,0.183766264,0.911596715,0.058937593,0.050608783,0.058189983,1,1,1
1,data325.dta,0.526987243,-0.176028348,0.233248736,0.398282697,0.235756454,0.872393709,0.060557298,0.054143836,0.058123125,1,1,1
1,data255.dta,0.476010059,-0.160369637,0.197975529,0.276115438,0.240767567,0.939409701,0.056002138,0.054671885,0.056658854,1,1,1
1,data265.dta,0.505620727,-0.113198106,0.238826189,0.373277609,0.269906193,0.92730495,0.064924866,0.062740283,0.05921544,1,1,1
1,data355.dta,0.537899677,-0.237573346,0.345822762,0.343708692,0.150860206,0.873429176,0.058914921,0.058310845,0.054336875,1,1,1
1,data315.dta,0.457158336,-0.167345573,0.150395749,0.333677457,0.245745803,0.859089764,0.055902858,0.054721399,0.054832638,1,1,1
1,data214.dta,0.480634759,-0.164757206,0.120202238,0.435304049,0.153049047,0.845714456,0.061925274,0.049819506,0.060260675,1,0,1
1,data204.dta,0.458280998,-0.141173108,0.343516194,0.480886842,0.18943001,0.870593679,0.067041986,0.05482387,0.067715968,1,1,1
1,data345.dta,0.450416285,-0.233451056,0.156502265,0.370440721,0.197837462,0.914219629,0.058848372,0.047663654,0.053404166,1,1,1
1,data455.dta,0.380769089,-0.086232547,0.306563012,0.481997802,0.292309725,0.84863991,0.068087572,0.060721767,0.067635933,1,1,1
1,data285.dta,0.507678692,-0.166830739,0.325054382,0.463571211,0.23407604,0.901399067,0.064837817,0.056028661,0.06551892,1,1,1
1,data275.dta,0.458125961,-0.137630469,0.201607838,0.412026528,0.287352168,0.882962533,0.06269144,0.058312676,0.065679855,1,1,1
1,data194.dta,0.485850723,-0.229002667,0.214054168,0.329763776,0.131152015,0.946794029,0.05743157,0.055033333,0.055403095,1,1,1
1,data224.dta,0.431011363,-0.079917053,0.303161658,0.409157294,0.236719838,0.930147733,0.065891917,0.058172942,0.059978681,0,1,1
1,data365.dta,0.569178572,-0.229159532,0.248947684,0.395802006,0.183440577,0.888204736,0.061289532,0.050540089,0.063730157,1,1,1
1,data445.dta,0.476004518,-0.14889347,0.24437858,0.439612428,0.250833545,0.894219671,0.063939172,0.055900911,0.064462147,1,1,1
1,data435.dta,0.446520546,-0.212579366,0.182661717,0.334619491,0.241527422,0.898606914,0.057764588,0.052175957,0.051716618,1,1,1
1,data335.dta,0.409757861,-0.132998981,0.279540588,0.39688737,0.176575443,0.856094958,0.058250748,0.05109709,0.049706285,1,1,1
1,data425.dta,0.4772085,-0.203104091,0.219199542,0.430948204,0.240384325,0.915686456,0.068780368,0.065696399,0.061924235,1,1,1
1,data724.dta,0.475487535,-0.234098078,0.235714483,0.430200762,0.109216962,0.92713224,0.066113651,0.061160217,0.055940038,1,1,1
1,data155.dta,0.455292007,-0.206088039,0.198947733,0.412549911,0.203495792,0.857047074,0.060297625,0.051373554,0.059076716,1,1,1
1,data375.dta,0.521802488,-0.215523311,0.234158591,0.407059238,0.276235679,0.845939978,0.063523401,0.059865186,0.061473647,1,1,1
1,data135.dta,0.441007811,-0.198456495,0.270098936,0.446634723,0.116659861,0.897338063,0.065318227,0.057658085,0.058877848,1,1,1
1,data415.dta,0.542928216,-0.269171583,0.325805376,0.371254688,0.20716141,0.859233,0.057653671,0.05473486,0.057913061,1,1,1
1,data395.dta,0.539444833,-0.1898304,0.253686286,0.365623581,0.297520387,0.959420613,0.062795145,0.063735902,0.059262765,1,1,1
1,data734.dta,0.478968039,-0.233645452,0.192339318,0.431391252,0.339397476,0.850854052,0.064290429,0.066369887,0.05862273,1,1,1
1,data744.dta,0.492443532,-0.142615218,0.26781436,0.40399639,0.202001785,0.926674056,0.062860363,0.056218459,0.058273289,1,1,1
1,data145.dta,0.551045416,-0.230565731,0.344069101,0.384318241,0.187948134,0.911377809,0.063513681,0.057527432,0.055543844,1,1,1
1,data175.dta,0.427202959,-0.233647795,0.179196907,0.2966758,0.149296669,0.904902422,0.055174496,0.051731349,0.058301709,1,1,1
1,data505.dta,0.437033178,-0.200156312,0.330523955,0.399404739,0.225172135,0.916452467,0.061069488,0.057016755,0.061814845,1,1,1
1,data475.dta,0.462086905,-0.184840901,0.22494539,0.444690186,0.187665323,0.852432513,0.062501744,0.048918156,0.06082628,1,1,1
1,data624.dta,0.530192051,-0.237970173,0.264739828,0.457440202,0.263122011,0.85010774,0.066071579,0.06143377,0.068901382,1,1,1
1,data754.dta,0.512540529,-0.201246872,0.238489495,0.39017919,0.183215158,0.883214066,0.058579354,0.048015357,0.058882923,1,1,1
1,data674.dta,0.452887191,-0.157196057,0.322436335,0.416868521,0.20824663,0.872611809,0.064800641,0.062439632,0.0666974,1,1,1
